bedrooms,bathrooms,area,lot_area,tax_value,year_built,fips
3.0,1.0,1598.0,7164.0,134988.0,1953.0,6037.0
3.0,2.0,1782.0,5948.0,804440.0,1927.0,6037.0
4.0,2.0,1352.0,6786.0,354300.0,1955.0,6037.0
4.0,2.5,2298.0,8120.0,636442.0,1994.0,6059.0
3.0,2.0,1236.0,17357.0,381636.0,1950.0,6037.0
3.0,2.0,1742.0,7260.0,246884.0,1954.0,6059.0
4.0,2.0,1380.0,5062.0,66385.0,1950.0,6037.0
3.0,2.0,1166.0,5202.0,398580.0,1954.0,6037.0
3.0,2.0,1387.0,5769.0,529222.0,1952.0,6037.0
4.0,2.0,1452.0,8747.0,419802.0,1970.0,6037.0
4.0,1.0,1632.0,5265.0,179051.0,1948.0,6037.0
4.0,3.0,2131.0,5112.0,726000.0,1972.0,6037.0
2.0,1.5,1169.0,1312.0,302000.0,1979.0,6059.0
4.0,3.0,3286.0,17546.0,205907.0,1961.0,6037.0
3.0,2.0,1421.0,4950.0,537917.0,1969.0,6059.0
3.0,2.0,1677.0,7053.0,636000.0,1978.0,6111.0
3.0,2.0,870.0,4683.0,174072.0,1924.0,6037.0
4.0,2.0,1666.0,7539.0,189175.0,1988.0,6037.0
3.0,2.0,1793.0,6696.0,153604.0,1980.0,6037.0
3.0,2.0,1228.0,8590.0,381438.0,1966.0,6111.0
2.0,1.0,872.0,7218.0,329000.0,1941.0,6037.0
4.0,2.5,1887.0,4462.0,888343.0,1981.0,6059.0
3.0,2.0,1726.0,8099.0,327259.0,1951.0,6037.0
3.0,2.0,2071.0,7386.0,761654.0,1950.0,6037.0
4.0,3.0,1265.0,1777.0,253224.0,1964.0,6059.0
3.0,2.0,1041.0,6187.0,322471.0,1952.0,6059.0
3.0,2.0,1396.0,5907.0,568539.0,1948.0,6037.0
3.0,2.5,1922.0,2822.0,118448.0,1962.0,6059.0
4.0,3.0,1807.0,3800.0,346658.0,1992.0,6059.0
4.0,2.0,1627.0,5000.0,67241.0,1971.0,6059.0
4.0,2.0,1750.0,8995.0,332571.0,1926.0,6059.0
3.0,2.0,1639.0,10319.0,283761.0,1973.0,6037.0
3.0,2.0,2008.0,7200.0,770000.0,1990.0,6059.0
3.0,2.0,1389.0,5805.0,486000.0,1952.0,6037.0
2.0,1.5,928.0,1294.0,364000.0,1971.0,6059.0
5.0,4.0,3274.0,13481.0,466854.0,2005.0,6037.0
3.0,2.0,1530.0,6721.0,441633.0,1942.0,6037.0
3.0,1.0,1062.0,6630.0,235767.0,1951.0,6037.0
3.0,1.0,1098.0,4677.0,268293.0,1949.0,6037.0
3.0,3.0,2038.0,5350.0,293214.0,1979.0,6059.0
3.0,2.5,1523.0,4950.0,375498.0,1987.0,6059.0
4.0,2.0,1528.0,6706.0,654157.0,1951.0,6037.0
3.0,2.0,1749.0,7047.0,424290.0,1962.0,6059.0
5.0,3.0,2202.0,7747.0,288561.0,1975.0,6111.0
3.0,1.0,1080.0,7021.0,265258.0,1951.0,6037.0
4.0,3.0,2419.0,4500.0,196294.0,1978.0,6111.0
5.0,3.5,3126.0,7696.0,206408.0,1979.0,6059.0
3.0,2.0,1389.0,8947.0,66435.0,1952.0,6037.0
3.0,2.5,1362.0,2704.0,561726.0,1979.0,6059.0
4.0,2.5,1849.0,7504.0,439219.0,1965.0,6059.0
5.0,3.0,3032.0,4721.0,482876.0,2002.0,6111.0
3.0,1.0,1027.0,7032.0,186125.0,1953.0,6037.0
2.0,1.0,1187.0,5016.0,250877.0,1944.0,6037.0
3.0,1.0,1456.0,6250.0,22524.0,1908.0,6037.0
3.0,1.0,1032.0,5099.0,365283.0,1952.0,6037.0
2.0,2.0,1121.0,3500.0,533030.0,1985.0,6059.0
3.0,2.0,1780.0,6440.0,86313.0,1960.0,6037.0
3.0,1.5,1272.0,7110.0,436212.0,1957.0,6059.0
4.0,3.0,2452.0,12767.0,566926.0,1970.0,6037.0
4.0,4.0,2876.0,11185.0,564605.0,1977.0,6037.0
4.0,2.0,1196.0,7155.0,349000.0,1956.0,6037.0
4.0,2.0,1580.0,6483.0,111428.0,1954.0,6037.0
4.0,2.0,1300.0,6000.0,219635.0,1965.0,6059.0
2.0,2.0,1287.0,10819.0,392166.0,1951.0,6037.0
4.0,2.0,1798.0,5848.0,71596.0,1948.0,6037.0
4.0,3.0,2392.0,7272.0,724874.0,1995.0,6059.0
4.0,2.0,1489.0,10858.0,414956.0,1952.0,6059.0
4.0,2.0,1497.0,6300.0,507630.0,1962.0,6059.0
3.0,2.0,1316.0,5124.0,624067.0,1950.0,6037.0
3.0,2.0,1571.0,7308.0,234512.0,1958.0,6059.0
3.0,2.5,1762.0,4000.0,736024.0,1987.0,6059.0
3.0,3.0,2584.0,14415.0,626497.0,1965.0,6037.0
4.0,2.5,2483.0,8560.0,612334.0,1985.0,6059.0
3.0,2.0,1260.0,5465.0,91744.0,1976.0,6037.0
3.0,3.0,2842.0,5010.0,929635.0,2003.0,6037.0
3.0,2.0,1426.0,4131.0,563463.0,1964.0,6037.0
3.0,2.0,1440.0,5246.0,230483.0,1979.0,6037.0
4.0,3.0,2497.0,6922.0,296800.0,1990.0,6037.0
2.0,2.0,1767.0,3825.0,482772.0,1976.0,6059.0
2.0,1.0,1206.0,11588.0,128486.0,1950.0,6037.0
5.0,3.0,2818.0,9250.0,340200.0,1964.0,6059.0
2.0,1.0,888.0,6055.0,175193.0,1910.0,6037.0
2.0,1.0,703.0,4792.0,32470.0,1956.0,6037.0
4.0,3.0,2354.0,7515.0,339006.0,1968.0,6111.0
3.0,1.0,1324.0,6985.0,183740.0,1948.0,6037.0
3.0,1.5,1050.0,6000.0,372918.0,1962.0,6059.0
4.0,1.5,1459.0,6968.0,62030.0,1960.0,6059.0
3.0,2.0,1562.0,8985.0,169652.0,1978.0,6037.0
2.0,1.0,807.0,6173.0,219882.0,1942.0,6037.0
3.0,2.0,1876.0,7075.0,264898.0,1957.0,6037.0
4.0,2.0,1977.0,15840.0,79889.0,1956.0,6037.0
3.0,2.0,1324.0,7261.0,68080.0,1963.0,6059.0
2.0,3.0,2493.0,5661.0,717664.0,1977.0,6059.0
3.0,1.0,1026.0,5384.0,364080.0,1961.0,6037.0
2.0,1.5,1088.0,780.0,310025.0,1965.0,6059.0
5.0,3.0,2402.0,6183.0,904000.0,1975.0,6037.0
3.0,2.0,1519.0,7888.0,65393.0,1959.0,6037.0
3.0,2.0,1962.0,7641.0,298168.0,1992.0,6037.0
3.0,2.0,1183.0,5225.0,294966.0,1957.0,6037.0
3.0,2.0,1390.0,8750.0,324583.0,1969.0,6059.0
3.0,2.0,1248.0,2800.0,330697.0,1974.0,6059.0
4.0,3.0,2174.0,6216.0,163256.0,1962.0,6111.0
3.0,2.0,1791.0,10800.0,105133.0,1962.0,6111.0
4.0,2.5,2331.0,10000.0,378032.0,1980.0,6059.0
2.0,2.0,1840.0,6368.0,499735.0,1925.0,6037.0
4.0,2.0,1256.0,6987.0,46956.0,1956.0,6037.0
2.0,3.0,2423.0,36288.0,409609.0,1980.0,6037.0
3.0,2.0,1825.0,11988.0,124840.0,1956.0,6037.0
5.0,4.0,2773.0,6172.0,620000.0,2004.0,6037.0
4.0,2.0,1652.0,6032.0,277176.0,1972.0,6059.0
5.0,3.0,1491.0,5300.0,776180.0,1956.0,6037.0
4.0,4.0,2542.0,6431.0,681819.0,2010.0,6037.0
2.0,1.0,920.0,5189.0,167580.0,1959.0,6037.0
2.0,1.0,868.0,8796.0,305852.0,1949.0,6037.0
3.0,2.0,2246.0,7406.0,245477.0,1940.0,6037.0
4.0,2.0,1838.0,16644.0,135654.0,1977.0,6111.0
3.0,2.5,1811.0,7500.0,411798.0,1987.0,6111.0
4.0,3.0,2553.0,8208.0,779226.0,1967.0,6059.0
4.0,2.0,1544.0,8185.0,470000.0,1964.0,6037.0
2.0,1.0,802.0,5707.0,185225.0,1949.0,6037.0
4.0,2.0,2092.0,7199.0,335083.0,1955.0,6037.0
2.0,1.0,901.0,7155.0,171187.0,1941.0,6037.0
2.0,1.0,1196.0,5495.0,604073.0,1940.0,6037.0
3.0,2.0,1218.0,6006.0,128772.0,1952.0,6037.0
3.0,2.0,1472.0,3478.0,226062.0,1985.0,6059.0
4.0,3.0,2364.0,8790.0,265597.0,1985.0,6037.0
4.0,3.0,2409.0,7789.0,467000.0,1947.0,6037.0
4.0,2.0,1694.0,6831.0,141860.0,1994.0,6111.0
3.0,2.0,1264.0,7548.0,136416.0,1955.0,6037.0
2.0,1.0,1342.0,6065.0,398678.0,1950.0,6037.0
3.0,2.0,1630.0,4977.0,134776.0,1962.0,6037.0
4.0,2.5,1966.0,7203.0,89998.0,1964.0,6111.0
5.0,2.0,1672.0,54973.0,391637.0,1956.0,6037.0
3.0,2.0,1181.0,6241.0,360413.0,1963.0,6037.0
2.0,1.0,990.0,6495.0,222638.0,1942.0,6037.0
4.0,3.0,1991.0,7526.0,305198.0,1960.0,6037.0
2.0,2.0,1527.0,5371.0,426405.0,1950.0,6037.0
2.0,2.0,1217.0,3500.0,148752.0,1986.0,6059.0
4.0,3.0,2367.0,5036.0,92528.0,1967.0,6037.0
3.0,2.5,1999.0,3000.0,325065.0,1992.0,6059.0
4.0,2.0,1199.0,6270.0,450000.0,1954.0,6059.0
3.0,1.0,1036.0,6600.0,428435.0,1959.0,6059.0
3.0,2.5,2850.0,13504.0,778112.0,1991.0,6111.0
3.0,2.0,1392.0,7500.0,223457.0,1956.0,6037.0
3.0,1.0,666.0,5623.0,118535.0,1906.0,6037.0
5.0,4.0,3234.0,18523.0,858569.0,1962.0,6037.0
5.0,3.0,3000.0,6856.0,310658.0,2005.0,6037.0
3.0,3.0,1953.0,6325.0,324473.0,1950.0,6037.0
4.0,2.0,1544.0,8843.0,460000.0,1954.0,6037.0
3.0,2.0,1476.0,7954.0,444378.0,1956.0,6037.0
3.0,2.0,1655.0,5815.0,150030.0,1950.0,6037.0
3.0,2.0,1224.0,6777.0,322209.0,1969.0,6037.0
2.0,1.0,896.0,5548.0,203933.0,1939.0,6037.0
3.0,2.0,1340.0,5261.0,54409.0,1925.0,6037.0
5.0,3.0,2923.0,10176.0,469217.0,1995.0,6037.0
4.0,2.0,1614.0,5562.0,400488.0,1976.0,6037.0
4.0,2.0,1463.0,9370.0,56874.0,1961.0,6111.0
4.0,2.0,1784.0,28646.0,120120.0,1979.0,6037.0
3.0,2.0,1229.0,6657.0,192100.0,1988.0,6037.0
2.0,1.0,1374.0,5581.0,418245.0,1946.0,6037.0
4.0,2.0,1022.0,3756.0,465000.0,1904.0,6037.0
3.0,1.5,1220.0,8470.0,81177.0,1954.0,6059.0
3.0,2.5,2114.0,4885.0,426000.0,2001.0,6111.0
4.0,3.0,2269.0,6175.0,134446.0,1968.0,6059.0
3.0,3.0,1595.0,3965.0,646880.0,1992.0,6037.0
3.0,2.0,1158.0,6101.0,765368.0,1918.0,6037.0
4.0,3.0,2768.0,8029.0,536000.0,1999.0,6037.0
3.0,1.0,1002.0,6222.0,39258.0,1951.0,6111.0
3.0,2.0,1900.0,14338.0,243829.0,1968.0,6037.0
2.0,1.0,972.0,5536.0,263134.0,1949.0,6037.0
4.0,2.0,1776.0,7013.0,98906.0,1954.0,6037.0
2.0,2.0,936.0,3554.0,33290.0,1925.0,6037.0
3.0,1.0,1130.0,6123.0,226987.0,1928.0,6037.0
3.0,3.0,1726.0,5000.0,517124.0,1933.0,6037.0
3.0,2.0,1961.0,8252.0,541230.0,1966.0,6111.0
3.0,2.0,1387.0,7440.0,84678.0,1955.0,6059.0
4.0,2.0,2117.0,8250.0,444855.0,1978.0,6059.0
4.0,3.0,2732.0,41250.0,543158.0,2002.0,6037.0
3.0,3.0,2262.0,6775.0,152595.0,2005.0,6037.0
4.0,3.0,2190.0,5665.0,130770.0,1970.0,6059.0
2.0,2.0,1640.0,6713.0,368888.0,1951.0,6037.0
2.0,1.0,1239.0,5503.0,246901.0,1914.0,6037.0
5.0,3.0,2764.0,10576.0,151586.0,1961.0,6037.0
3.0,2.0,1066.0,6558.0,48579.0,1961.0,6111.0
3.0,1.0,1053.0,7501.0,247516.0,1905.0,6037.0
4.0,2.5,3382.0,13773.0,716741.0,1999.0,6111.0
4.0,2.5,2546.0,27840.0,508601.0,1988.0,6111.0
3.0,2.0,1752.0,7384.0,456388.0,1955.0,6037.0
3.0,2.5,2335.0,3488.0,614645.0,2001.0,6059.0
4.0,2.0,1917.0,6233.0,399573.0,1950.0,6037.0
4.0,4.0,3179.0,12347.0,174888.0,1959.0,6037.0
3.0,1.0,1023.0,4672.0,188697.0,1956.0,6037.0
3.0,2.0,1516.0,9215.0,60422.0,1961.0,6059.0
3.0,2.0,1285.0,7376.0,303030.0,1940.0,6037.0
3.0,3.0,1577.0,6106.0,735442.0,1955.0,6037.0
3.0,2.0,1639.0,6772.0,99047.0,1949.0,6037.0
4.0,2.0,1444.0,5657.0,76784.0,1952.0,6037.0
3.0,1.0,1021.0,5742.0,25628.0,1948.0,6037.0
4.0,2.5,2141.0,9250.0,485226.0,1965.0,6059.0
3.0,2.0,1134.0,5162.0,197240.0,1949.0,6037.0
3.0,2.0,1400.0,8265.0,267505.0,1972.0,6059.0
3.0,2.0,1344.0,7501.0,291418.0,1956.0,6037.0
3.0,2.0,1823.0,5866.0,630074.0,1996.0,6111.0
4.0,2.0,1534.0,6060.0,72769.0,1961.0,6059.0
3.0,2.0,1768.0,4794.0,284556.0,1968.0,6037.0
4.0,2.0,2244.0,8800.0,359705.0,1974.0,6059.0
3.0,2.0,1439.0,6936.0,234312.0,1966.0,6059.0
3.0,2.0,1530.0,13625.0,387326.0,1951.0,6037.0
4.0,2.0,1347.0,6096.0,305347.0,1976.0,6111.0
4.0,3.0,2304.0,7800.0,419394.0,1972.0,6059.0
3.0,2.0,1802.0,7192.0,282036.0,1965.0,6059.0
3.0,2.0,1357.0,9652.0,174459.0,1993.0,6037.0
4.0,2.0,1746.0,7200.0,130380.0,1959.0,6059.0
3.0,1.0,1108.0,5252.0,339531.0,1951.0,6037.0
3.0,3.0,1442.0,6858.0,201104.0,1922.0,6037.0
4.0,2.0,1519.0,6805.0,432371.0,1955.0,6059.0
3.0,1.0,948.0,4881.0,66220.0,1953.0,6037.0
3.0,1.0,1178.0,5797.0,206746.0,1946.0,6059.0
2.0,1.0,980.0,5049.0,594000.0,1935.0,6037.0
2.0,1.0,1123.0,6041.0,235470.0,1950.0,6037.0
3.0,2.0,1160.0,8645.0,413176.0,1958.0,6037.0
4.0,3.0,1853.0,6385.0,314354.0,1947.0,6037.0
4.0,3.0,2052.0,5136.0,74389.0,1964.0,6037.0
3.0,1.0,1932.0,7194.0,673095.0,1901.0,6037.0
2.0,1.0,1066.0,6681.0,300251.0,1931.0,6037.0
3.0,2.0,938.0,5951.0,307000.0,1949.0,6037.0
4.0,2.0,1634.0,7029.0,515000.0,1960.0,6111.0
2.0,1.0,1076.0,4458.0,184299.0,1928.0,6037.0
2.0,2.0,1146.0,6361.0,245083.0,1949.0,6037.0
4.0,3.0,2243.0,15900.0,429783.0,1994.0,6059.0
4.0,3.0,1598.0,5778.0,353535.0,1977.0,6037.0
2.0,2.0,1062.0,6115.0,357000.0,1930.0,6037.0
3.0,2.0,1433.0,12853.0,468400.0,1976.0,6037.0
3.0,2.0,1446.0,21272.0,234679.0,1955.0,6037.0
3.0,2.0,1274.0,7764.0,121588.0,1959.0,6037.0
2.0,2.0,1492.0,6021.0,930000.0,1937.0,6037.0
3.0,2.0,1173.0,6313.0,303798.0,1949.0,6037.0
2.0,1.0,1170.0,7681.0,66924.0,1922.0,6037.0
4.0,2.0,1312.0,7390.0,373145.0,1955.0,6037.0
3.0,2.0,1815.0,12300.0,578262.0,1980.0,6111.0
3.0,2.0,1786.0,2520.0,446657.0,1980.0,6037.0
4.0,2.0,1678.0,6255.0,447918.0,1948.0,6037.0
5.0,3.0,2174.0,2853.0,272596.0,1966.0,6037.0
4.0,2.0,1922.0,6821.0,381972.0,1908.0,6037.0
3.0,2.0,1130.0,5192.0,620000.0,1953.0,6037.0
2.0,1.0,994.0,5741.0,54983.0,1938.0,6037.0
2.0,2.0,1043.0,5025.0,192484.0,1944.0,6037.0
2.0,1.0,1039.0,6165.0,275659.0,1949.0,6037.0
3.0,2.0,1353.0,12100.0,461232.0,1962.0,6111.0
3.0,3.5,2682.0,10741.0,630082.0,1973.0,6059.0
2.0,2.0,1390.0,9309.0,373911.0,1956.0,6037.0
3.0,3.0,2083.0,15618.0,551297.0,1947.0,6037.0
3.0,2.0,1244.0,7246.0,420000.0,1956.0,6037.0
3.0,1.0,1054.0,5072.0,189306.0,1947.0,6037.0
2.0,1.0,1105.0,6249.0,63883.0,1952.0,6037.0
3.0,3.0,2617.0,9100.0,730037.0,1989.0,6059.0
4.0,2.0,2001.0,7985.0,238654.0,2000.0,6037.0
2.0,2.0,1750.0,5240.0,568506.0,1945.0,6037.0
4.0,2.5,1967.0,9200.0,315589.0,1964.0,6111.0
3.0,2.0,1687.0,6032.0,121985.0,1954.0,6059.0
3.0,2.0,983.0,5233.0,69677.0,1940.0,6037.0
2.0,2.0,1520.0,6294.0,209096.0,1950.0,6037.0
4.0,2.0,1550.0,5600.0,68549.0,1971.0,6059.0
2.0,2.0,1181.0,8545.0,125092.0,1986.0,6037.0
3.0,2.0,1214.0,5013.0,415659.0,1951.0,6037.0
5.0,4.0,3182.0,8505.0,480783.0,1998.0,6111.0
3.0,1.0,1413.0,8311.0,572128.0,1909.0,6037.0
3.0,2.0,1221.0,5738.0,299736.0,1950.0,6037.0
4.0,3.0,1881.0,4747.0,431316.0,2006.0,6037.0
3.0,2.0,1232.0,6050.0,437000.0,1952.0,6037.0
3.0,2.0,1697.0,24993.0,94258.0,1952.0,6037.0
3.0,2.0,1475.0,8139.0,309167.0,1964.0,6111.0
2.0,1.0,772.0,4997.0,302394.0,1940.0,6037.0
4.0,3.0,2072.0,17189.0,270132.0,1956.0,6037.0
4.0,3.0,2425.0,29594.0,850330.0,1961.0,6037.0
3.0,2.0,1572.0,8846.0,268470.0,1979.0,6037.0
4.0,3.0,3348.0,9097.0,830228.0,1937.0,6037.0
3.0,2.0,1674.0,5030.0,942334.0,1925.0,6037.0
3.0,2.0,1571.0,6213.0,227006.0,1956.0,6037.0
2.0,1.0,905.0,6526.0,171961.0,1950.0,6037.0
3.0,2.5,1842.0,7900.0,241419.0,1961.0,6111.0
3.0,2.0,1185.0,6694.0,62089.0,1954.0,6037.0
2.0,1.0,832.0,6256.0,115537.0,1923.0,6037.0
3.0,2.0,1080.0,6187.0,286795.0,1958.0,6037.0
3.0,2.0,1359.0,8400.0,68768.0,1960.0,6059.0
3.0,2.0,1648.0,6123.0,286484.0,1943.0,6037.0
4.0,2.0,1722.0,6754.0,268797.0,1952.0,6059.0
3.0,2.0,1331.0,7200.0,360752.0,1957.0,6059.0
3.0,2.0,1318.0,7254.0,450419.0,1952.0,6037.0
2.0,1.0,1119.0,4800.0,50071.0,1949.0,6037.0
4.0,2.0,1732.0,6095.0,87145.0,1965.0,6037.0
3.0,2.0,1161.0,8343.0,54080.0,1962.0,6059.0
2.0,2.0,1180.0,5757.0,57675.0,1952.0,6037.0
2.0,1.0,901.0,5455.0,332000.0,1922.0,6037.0
3.0,1.0,2129.0,9279.0,678021.0,1925.0,6037.0
4.0,2.0,1695.0,12350.0,392343.0,1971.0,6059.0
2.0,1.0,889.0,6907.0,334770.0,1938.0,6037.0
3.0,2.0,1795.0,10317.0,375496.0,1981.0,6037.0
4.0,2.0,1372.0,6076.0,269435.0,1964.0,6059.0
5.0,3.5,3274.0,5250.0,547280.0,1979.0,6059.0
3.0,1.0,1225.0,6720.0,390522.0,1955.0,6111.0
3.0,2.0,2991.0,28782.0,339110.0,1949.0,6059.0
3.0,2.0,1418.0,6505.0,520000.0,1952.0,6037.0
4.0,3.0,2250.0,9604.0,227816.0,2006.0,6037.0
2.0,1.0,825.0,108697.0,39090.0,1954.0,6037.0
4.0,3.0,2981.0,6819.0,289478.0,1990.0,6037.0
3.0,2.0,1819.0,9011.0,561555.0,1973.0,6037.0
4.0,2.0,1745.0,11107.0,344142.0,1951.0,6037.0
3.0,2.0,1391.0,6480.0,60152.0,1955.0,6059.0
2.0,2.0,2248.0,43200.0,215603.0,1978.0,6111.0
3.0,2.0,978.0,5249.0,175718.0,1950.0,6037.0
3.0,2.0,1352.0,5081.0,332878.0,1959.0,6037.0
4.0,2.0,1480.0,6354.0,426404.0,1965.0,6037.0
3.0,2.0,1482.0,4125.0,597243.0,1924.0,6037.0
4.0,3.0,2645.0,15200.0,783004.0,1978.0,6111.0
3.0,2.0,2109.0,9338.0,416446.0,1972.0,6059.0
4.0,3.0,2652.0,6750.0,549088.0,1976.0,6059.0
3.0,2.0,1384.0,7077.0,143238.0,1989.0,6037.0
3.0,2.0,1694.0,4999.0,491877.0,1958.0,6037.0
3.0,2.0,1616.0,7215.0,350039.0,1962.0,6059.0
3.0,2.0,2420.0,10710.0,515514.0,1901.0,6059.0
3.0,3.0,2068.0,20099.0,458305.0,1963.0,6037.0
3.0,1.0,992.0,6524.0,426926.0,1942.0,6037.0
4.0,3.0,1503.0,7957.0,268645.0,1958.0,6037.0
4.0,3.0,3284.0,8012.0,428653.0,2001.0,6037.0
2.0,1.0,815.0,5279.0,358879.0,1951.0,6037.0
3.0,3.0,2872.0,7878.0,586018.0,1937.0,6037.0
2.0,2.0,1403.0,6759.0,90014.0,1948.0,6037.0
3.0,2.0,2296.0,11452.0,660000.0,1963.0,6037.0
4.0,3.0,2683.0,15268.0,371457.0,1960.0,6037.0
3.0,2.0,1563.0,7320.0,241718.0,1959.0,6059.0
2.0,1.0,668.0,4938.0,41785.0,1939.0,6037.0
3.0,1.0,1484.0,6751.0,260807.0,1946.0,6037.0
3.0,2.0,1260.0,6537.0,172645.0,1977.0,6037.0
4.0,2.0,1916.0,21019.0,701870.0,1979.0,6111.0
2.0,1.0,1152.0,8582.0,52760.0,1931.0,6037.0
3.0,1.0,1065.0,6501.0,282827.0,1946.0,6037.0
3.0,3.0,1869.0,5400.0,876160.0,1989.0,6059.0
3.0,2.0,1121.0,5984.0,355000.0,1957.0,6037.0
3.0,1.0,1139.0,5913.0,126587.0,1951.0,6037.0
4.0,2.0,1253.0,6884.0,83386.0,1973.0,6037.0
4.0,3.0,1881.0,6558.0,232601.0,1978.0,6037.0
3.0,2.0,1024.0,3983.0,233216.0,1939.0,6037.0
3.0,2.0,1310.0,5911.0,104363.0,1955.0,6037.0
4.0,2.0,1978.0,741902.0,371861.0,1948.0,6037.0
2.0,1.0,1079.0,6833.0,284461.0,1950.0,6037.0
4.0,2.0,1574.0,6470.0,159037.0,1953.0,6037.0
3.0,2.0,1216.0,6861.0,339739.0,1953.0,6037.0
3.0,2.0,1590.0,8345.0,500000.0,1959.0,6037.0
3.0,2.0,1847.0,6642.0,107379.0,1952.0,6037.0
4.0,3.0,1370.0,5598.0,471565.0,1962.0,6037.0
4.0,2.0,1210.0,8000.0,354677.0,1955.0,6059.0
5.0,3.0,3010.0,9384.0,411479.0,1973.0,6059.0
4.0,2.0,1641.0,7834.0,399326.0,1943.0,6037.0
2.0,2.0,918.0,2177.0,51850.0,1929.0,6037.0
4.0,2.0,1144.0,6284.0,316866.0,1961.0,6037.0
4.0,2.0,1366.0,8292.0,153524.0,1968.0,6037.0
2.0,1.0,786.0,7709.0,149492.0,1947.0,6037.0
4.0,2.0,1863.0,7201.0,198488.0,1954.0,6059.0
4.0,2.0,1296.0,6141.0,70152.0,1951.0,6037.0
4.0,3.0,3048.0,23800.0,556209.0,1990.0,6059.0
2.0,2.0,1425.0,6600.0,73597.0,1967.0,6059.0
4.0,3.5,2912.0,14810.0,876000.0,1985.0,6111.0
3.0,2.0,1469.0,7200.0,338024.0,1956.0,6059.0
3.0,2.0,1564.0,7201.0,86680.0,1959.0,6059.0
4.0,3.0,2271.0,9724.0,543130.0,1946.0,6037.0
3.0,2.0,1668.0,5303.0,559188.0,1951.0,6037.0
3.0,2.0,1478.0,6300.0,72985.0,1962.0,6111.0
4.0,1.5,2758.0,20074.0,446268.0,1970.0,6111.0
4.0,2.0,1481.0,6112.0,241834.0,1946.0,6037.0
3.0,2.0,1458.0,6925.0,179310.0,1961.0,6037.0
2.0,2.0,1461.0,3968.0,349189.0,1977.0,6059.0
3.0,3.0,1969.0,10152.0,379778.0,1962.0,6111.0
3.0,1.0,912.0,4850.0,157726.0,1927.0,6037.0
3.0,2.0,1510.0,13110.0,62034.0,1954.0,6111.0
4.0,3.0,2832.0,8550.0,740192.0,1979.0,6059.0
2.0,2.0,1370.0,5725.0,188489.0,1926.0,6037.0
2.0,1.0,1643.0,6656.0,61247.0,1940.0,6037.0
2.0,1.0,1022.0,4345.0,863726.0,1927.0,6037.0
4.0,2.0,1382.0,5670.0,405846.0,1954.0,6037.0
2.0,1.0,1043.0,9871.0,54630.0,1949.0,6037.0
3.0,2.0,1245.0,8994.0,78240.0,1952.0,6037.0
5.0,3.0,2936.0,9000.0,501267.0,1986.0,6059.0
5.0,4.0,2667.0,6002.0,185056.0,1923.0,6037.0
4.0,3.0,2674.0,5000.0,465959.0,1971.0,6037.0
3.0,2.0,1200.0,6875.0,43717.0,1963.0,6059.0
4.0,2.0,1767.0,8664.0,219000.0,1988.0,6037.0
5.0,3.0,2358.0,5489.0,165429.0,1935.0,6037.0
3.0,2.0,1296.0,14179.0,305309.0,1963.0,6037.0
4.0,2.0,1538.0,7733.0,223920.0,1981.0,6037.0
2.0,1.0,909.0,6272.0,429963.0,1941.0,6037.0
4.0,2.0,1043.0,6948.0,200892.0,1970.0,6037.0
4.0,3.0,2708.0,19211.0,202268.0,1965.0,6037.0
3.0,1.0,1097.0,8099.0,390333.0,1951.0,6037.0
4.0,1.0,1466.0,4759.0,136600.0,1929.0,6037.0
3.0,2.0,1635.0,7498.0,556700.0,1964.0,6037.0
5.0,2.0,1872.0,6000.0,349514.0,1951.0,6111.0
3.0,2.0,1614.0,5974.0,774189.0,1959.0,6059.0
3.0,2.0,1120.0,4950.0,153332.0,1979.0,6059.0
4.0,4.0,2788.0,5421.0,797000.0,2005.0,6037.0
4.0,4.0,2639.0,19505.0,742020.0,1961.0,6037.0
3.0,2.0,1581.0,5471.0,422713.0,1993.0,6111.0
2.0,1.0,1016.0,7387.0,155749.0,1940.0,6037.0
4.0,2.0,1919.0,5927.0,426370.0,1958.0,6037.0
4.0,2.0,1598.0,13505.0,290853.0,1964.0,6037.0
3.0,2.5,2644.0,8200.0,97406.0,1963.0,6059.0
2.0,1.0,924.0,6199.0,837284.0,1955.0,6059.0
2.0,1.0,1033.0,3908.0,246675.0,1932.0,6037.0
3.0,2.5,2388.0,16898.0,181937.0,1978.0,6059.0
2.0,1.0,968.0,5553.0,165461.0,1936.0,6037.0
4.0,2.0,1508.0,3387.0,45712.0,1966.0,6037.0
3.0,2.0,1981.0,9590.0,434941.0,1977.0,6059.0
3.0,3.0,2398.0,28814.0,588505.0,1957.0,6037.0
2.0,1.0,704.0,6748.0,262138.0,1923.0,6037.0
2.0,1.0,1036.0,5039.0,145657.0,1930.0,6037.0
4.0,2.0,1952.0,7507.0,145659.0,1989.0,6037.0
3.0,3.0,2709.0,5405.0,268248.0,1976.0,6111.0
2.0,2.0,1149.0,7828.0,104071.0,1985.0,6037.0
2.0,1.0,1382.0,6502.0,316150.0,1934.0,6037.0
2.0,1.0,603.0,2645.0,186152.0,1946.0,6037.0
3.0,1.0,1005.0,5721.0,282052.0,1947.0,6037.0
4.0,2.0,2314.0,11255.0,258018.0,2002.0,6037.0
3.0,2.5,2027.0,3666.0,842657.0,2004.0,6059.0
3.0,3.0,2335.0,18147.0,338103.0,1962.0,6037.0
